,,
10,1024,0.000545
10,1024,0.00062
10,1024,0.000493
10,1024,0.000479
10,1024,0.000477
10,1024,0.00046
10,1024,0.00046
10,1024,0.000412
10,1024,0.000301
10,1024,0.000239
11,2048,0.000496
11,2048,0.000548
11,2048,0.000531
11,2048,0.000399
11,2048,0.000344
11,2048,0.000439
11,2048,0.0004
11,2048,0.000531
11,2048,0.000722
11,2048,0.000855
12,4096,0.000825
12,4096,0.00088
12,4096,0.000926
12,4096,0.001014
12,4096,0.001129
12,4096,0.001214
12,4096,0.001136
12,4096,0.000959
12,4096,0.000907
12,4096,0.000989
13,8192,0.001915
13,8192,0.002018
13,8192,0.002708
13,8192,0.001897
13,8192,0.001987
13,8192,0.002144
13,8192,0.002114
13,8192,0.002156
13,8192,0.002399
13,8192,0.002325
14,16384,0.005144
14,16384,0.004814
14,16384,0.005499
14,16384,0.004001
14,16384,0.004006
14,16384,0.004244
14,16384,0.00457
14,16384,0.003749
14,16384,0.004345
14,16384,0.004137
15,32768,0.009228
15,32768,0.008841
15,32768,0.008191
15,32768,0.010215
15,32768,0.008134
15,32768,0.010649
15,32768,0.009084
15,32768,0.009301
15,32768,0.009881
15,32768,0.00866
16,65536,0.019982
16,65536,0.018545
16,65536,0.020565
16,65536,0.020673
16,65536,0.017746
16,65536,0.019941
16,65536,0.019921
16,65536,0.019886
16,65536,0.019548
16,65536,0.020314
17,131072,0.043758
17,131072,0.044467
17,131072,0.040237
17,131072,0.039896
17,131072,0.0425
17,131072,0.03865
17,131072,0.041584
17,131072,0.042064
17,131072,0.041509
17,131072,0.042366
18,262144,0.084755
18,262144,0.08863
18,262144,0.09496
18,262144,0.090319
18,262144,0.095611
18,262144,0.094076
18,262144,0.096537
18,262144,0.09045
18,262144,0.089076
18,262144,0.088213
19,524288,0.187224
19,524288,0.196171
19,524288,0.176112
19,524288,0.176768
19,524288,0.177368
19,524288,0.180822
19,524288,0.182334
19,524288,0.188273
19,524288,0.17602
19,524288,0.172426
20,1048576,0.394647
20,1048576,0.37978
20,1048576,0.378299
20,1048576,0.379473
20,1048576,0.391077
20,1048576,0.385139
20,1048576,0.372891
20,1048576,0.377573
20,1048576,0.383115
20,1048576,0.384586
21,2097152,0.824938
21,2097152,0.833637
21,2097152,0.877085
21,2097152,0.877236
21,2097152,0.83631
21,2097152,0.824433
21,2097152,0.832563
21,2097152,0.814875
21,2097152,0.794105
21,2097152,0.8188
22,4194304,1.73834
22,4194304,1.73598
22,4194304,1.75138
22,4194304,1.76306
22,4194304,1.75594
22,4194304,1.7407
22,4194304,1.75276
22,4194304,1.74801
22,4194304,1.74504
22,4194304,1.74165
23,8388608,3.73877
23,8388608,3.98217
23,8388608,3.80967
23,8388608,3.76809
23,8388608,3.77181
23,8388608,3.78696
23,8388608,3.81249
23,8388608,3.77131
23,8388608,3.81544
23,8388608,3.82548
24,16777216,7.89962
24,16777216,7.90374
24,16777216,7.93329
24,16777216,7.954
24,16777216,8.1457
24,16777216,8.06436
24,16777216,8.37933
24,16777216,8.52571
24,16777216,8.12806
24,16777216,8.29425
25,33554432,17.1339
25,33554432,17.1868
25,33554432,17.3778
25,33554432,16.6223
25,33554432,16.4725
25,33554432,16.6663
25,33554432,16.533
25,33554432,16.5203
25,33554432,16.5873
25,33554432,17.4722
26,67108864,35.8377
26,67108864,35.7503
26,67108864,34.1168
26,67108864,34.4931
26,67108864,34.0434
26,67108864,34.2724
26,67108864,34.1748
26,67108864,34.0442
26,67108864,34.3415
26,67108864,34.3641
27,134217728,70.3552
27,134217728,70.6025
27,134217728,69.6276
27,134217728,70.3363
27,134217728,71.0479
27,134217728,69.8625
27,134217728,70.7988
27,134217728,73.4205
27,134217728,69.7344
27,134217728,70.832
28,268435456,145.296
28,268435456,144.091
28,268435456,145.168
28,268435456,150.639
28,268435456,150.644
28,268435456,151.03
28,268435456,151.028
28,268435456,150.611
28,268435456,152.24
28,268435456,151.043
29,536870912,290.683
29,536870912,299.102
29,536870912,290.554
29,536870912,290.718
29,536870912,308.648
29,536870912,309.629
29,536870912,292.949
29,536870912,312.182
29,536870912,297.209
29,536870912,301.749
30,1073741824,611.781
30,1073741824,642.172
30,1073741824,596.772
30,1073741824,616.913
30,1073741824,669.499
30,1073741824,633.782
30,1073741824,632.009
30,1073741824,625.802
30,1073741824,641.852
30,1073741824,633.238
